Ngay,mucNuocHN,nuocVeHoaBinh,chayMayHoaBinh,nuocVeTuyenQuang,chayMayTuyenQuan,nuocVeThacBa,chayMayThacBa
08/06/2009,441,1871.067,2153.139,226,770,48.7,303
09/06/2009,416,2106.844,1625.104,181,769,21,375
10/06/2009,383,1970,1760,245,703,17,281
11/06/2009,368,1701.007,1634.181,220,549,180,126
12/06/2009,348,1640,1670,216,377,208.9,164
13/06/2009,335,1466.974,1600.548,332,153,191,62
14/06/2009,323,1323,1246,391,154,264,99
15/06/2009,296,1930,1440,431,355,253,191
16/06/2009,317,2024.203,1299.139,643,437,316,184
17/06/2009,345,1950,1447,520,476,217,328
18/06/2009,383,1445.312,1682.929,477,657,154,351
19/06/2009,389,1475,1494.706,450,634,101,181
20/06/2009,371,1150.593,1472.068,444,390,126,133
21/06/2009,352,1514.226,1395.922,458,418,118,176
22/06/2009,323,1350,1610,459.905,448.838,58,250
23/06/2009,321,1300,1530,540,563,203,310
24/06/2009,345,1343,1585,455,492,450,205
25/06/2009,356,1800,1455,435,541,129.9,254.2
26/06/2009,355,2092.371,1636.837,679,526,215.8,172.3
27/06/2009,352,3700,1765,756,450,138,178
28/06/2009,369,3750,1703,848,687,194,167
29/06/2009,377,2653.154,1907.423,980,655,138,179
30/06/2009,395,2920,1700,920,576,138,145
01/07/2009,380,3653.889,1905.317,1353,762,199,189
02/07/2009,383,3804.968,2343.862,1378,746,356,178
03/07/2009,445,3630,1996,987,735,197,254
04/07/2009,451,4260,2420,3885.9,726,392,298
05/07/2009,515,10525,2430,3464,710,867,278
06/07/2009,718,10500,2495,2151,731,787,272
07/07/2009,850,9359.626,2567.296,1712,733,550,346
08/07/2009,874,6940,2532,1439,716,642,311
09/07/2009,864,5680,2550,1184,712,414,368
10/07/2009,843,4725,2335,1073,708,497,379
11/07/2009,829,4920,2500,915,707,606.7,379
12/07/2009,787,4350,2500,854,704,550,376
13/07/2009,757,4780,2250,835,706,300,376
14/07/2009,757,4375,2475,870,708,489,333
15/07/2009,759,3770,2450,732,709,229,366
16/07/2009,738,3665,2475,633,707,234.9,366
17/07/2009,720,4635,2370,574,710,290,244
18/07/2009,712,4250,2805,506,630,144,243
19/07/2009,709,432.658,2470.833,489,656,168,303
20/07/2009,700,3140,2390,626,723,629,329.5
21/07/2009,704,4300,2353,585,721,271,334
22/07/2009,682,3567.338,2432.089,547,690,213,276
23/07/2009,630,3110,2410,507,704,181,243
24/07/2009,580,2900,2379,478,718,294,211
25/07/2009,529,3075,2405,470,740,240,249
26/07/2009,506,3120,2390,1196,739,216,206
27/07/2009,496,3885,2430,1115,729,187,250
28/07/2009,494,3345,2400,996,716,210.9,164.7
29/07/2009,502,4408,2395,718,715,208,180
30/07/2009,546,5635,2635,697,715,407,233
31/07/2009,608,5500,2410,621,680,352,232
01/08/2009,667,6270,2450,586,718,145.7,233.6
02/08/2009,686,4850,2460,614,721,454.3,147.7
03/08/2009,693,3813,2400,539,724,384,300
04/08/2009,686,3000,2400,443,735,299,289
05/08/2009,667,3015,2400,585,733,302,329
06/08/2009,656,5730,2310,546,591,347,300
07/08/2009,660,6490,2380,478,596,377,311
08/08/2009,671,4296,2375,393,444,228,314
09/08/2009,631,3580,2380,327,433,193.4,220.7
10/08/2009,540,3100,2365,305,484,102.1,277.9
11/08/2009,468,3100,2390,375,420,227,162
12/08/2009,432,2875,2390,303,464,137.336,248.899
13/08/2009,419,2900,2400,285,373,190,217
14/08/2009,420,2900,2400,280,150,220.7,44.1
15/08/2009,401,2895,2380,538,220,320,11
16/08/2009,400,3665.677,2466.77,392,12,298,5.6
17/08/2009,425,4950,2395,370,76,374,117
18/08/2009,461,4425,2400,546,526,479.6,27.5
19/08/2009,482,3690,2410,378,166,360,59
20/08/2009,481,3620.014,2496.207,363,318,249,161
21/08/2009,458,4113,2410,279,173,282,56.1
22/08/2009,438,3880,2400,387,2.936,494,67
23/08/2009,434,3475,2408,323,94,217,107
24/08/2009,428,3155.77,2476.817,334,331,169,219
25/08/2009,415,2715,2375,247,368,174,184
26/08/2009,411,2380,2315,193,414,185,195
27/08/2009,403,2644.051,2472.465,261,422,225,195
28/08/2009,408,2680,2365,230.679,551.298,263,112
29/08/2009,420,2630,2370,307,569.874,206,76.3
30/08/2009,419,2665,2390,282,346,418,23.3
31/08/2009,418,3600,2355,323,156,362,25
01/09/2009,413,3435,2080,399.643,21.366,393,11
02/09/2009,402,2885.482,1811.013,585,0,271.423,0
03/09/2009,366,2560,1890,554,28,225,5
04/09/2009,339,2630,2055,294,168,204,46
05/09/2009,334,2440.439,2240.633,251,257,159.5,64.9
06/09/2009,341,2220,2100,169,262,163,47.1
07/09/2009,344,2950,2050,225,250,142,150
08/09/2009,343,2650,1870,217,255,139,129
09/09/2009,337,2545.007,1756.531,264,343,177.7,129
10/09/2009,319,2300.416,1666.805,206,276,128,160
11/09/2009,305,2245,1835,234,258,115,147
12/09/2009,323,2380,1925,158,92,148,75
13/09/2009,331,2440,1540,178,119,178,83
14/09/2009,328,2350,1885,158,162,139,65.5
15/09/2009,351,2170,1960,173,211,132,58
16/09/2009,360,2380,1790,142,83,117,43
17/09/2009,342,2450,1890,249,253,196,57
18/09/2009,331,2590,1880,232,256,140,151.5
19/09/2009,339,2325,1960,257.769,323.578,180,170
20/09/2009,336,2150,2010,225,180,161,107
21/09/2009,335,2110,2030,450,315,336,175
22/09/2009,333,2300,1710,437,150,216,34
23/09/2009,347,1590,2110,356,256,209,69
24/09/2009,335,1830.894,1336.72,281,202,156,59
25/09/2009,316,2210,1055,253,115.647,267.937,93.568
26/09/2009,305,2140,1436,192,42,152,55
27/09/2009,292,1729,1335,246,20,212,48
28/09/2009,305,1800,1535,230,260,133,79
29/09/2009,312,1665,1850,290,310,116.2,193.9
30/09/2009,329,1600,1511,108,80,96,42
01/10/2009,311,1610,1275,146,66,112,58
02/10/2009,274,1670,1190,157,97,109.3,99.3
03/10/2009,259,1430,1060,146,50,113.886,47.919
04/10/2009,258,1445,835,138,35,169,49
05/10/2009,235,1320,1255,141,137,110,78
06/10/2009,234,1240,1230,150,109,115,83
07/10/2009,241,1390,1150,129,125,87.7,55.6
08/10/2009,245,1280,1140,135,144,76.9,130
09/10/2009,246,1260,915,144,105,98.3,88
10/10/2009,237,1440,965,110,127.6,88,56
11/10/2009,233,1410,985,130,29,175,10
12/10/2009,226,1400,1395,141,172,128.9,163
13/10/2009,241,1430,1400,114,138,127,73
14/10/2009,253,1290,1515,126,60,81,27
15/10/2009,257,1213.731,1116.439,105,35,178,35
16/10/2009,247,1180,950,124,50,89,56
17/10/2009,229,1075,765,128,166,100,135
18/10/2009,211,1130,750,131,189,67,102
19/10/2009,209,1072,1230,131,244,99,156
20/10/2009,221,1120,1190,183,352,140,174.8
21/10/2009,247,1192,1180,89.826,89.826,79,69
22/10/2009,256,1260,1085,115,131,81.952,104.093
23/10/2009,243,820,810,106,115,60.8,72
24/10/2009,233,800,740,104,128,74,42.1
25/10/2009,212,774.287,505.517,100,47,87,11
26/10/2009,199,852.073,803.164,112,39,81.8,27.5
27/10/2009,173,745,795,115,56,87,72
28/10/2009,177,690,965,115,325,117,85
29/10/2009,197,690.629,837.048,87,57,122,45
30/10/2009,192,615.669,737.597,103,56,0,0
31/10/2009,178,783.841,637.518,70,24,87,55
01/11/2009,162,566.358,419.92,78,19,82,49
02/11/2009,144,865.536,816.697,94,76,65,55
03/11/2009,167,532.611,801.063,61,146,3.926,159.894
04/11/2009,193,633.767,804.398,107,127,53.4,132.3
05/11/2009,205,633.5,876.986,98,135,49,150
06/11/2009,211,536.791,682.728,83,38,59.6,27.5
07/11/2009,198,656.23,534.624,83,16,60,28
08/11/2009,177,544.835,909.414,85,19,50.832,50.832
09/11/2009,172,548.269,912.127,81,28,78,90
10/11/2009,182,541.585,928.904,92,94,60.5,138
11/11/2009,186,602.544,650.901,106,157,68,258
12/11/2009,180,456.584,649.885,106,151,48,279
13/11/2009,166,403.7,282.911,96,117,32,196
14/11/2009,144,397.165,203.736,107,75,50.2,234.5
15/11/2009,133,454.157,66.684,97,86,47,81
16/11/2009,129,374.4,180.355,105,156,57,90
17/11/2009,107,579.396,385.146,100,268,52,257
18/11/2009,118,372.268,250.757,89,230,40.078,190.32
19/11/2009,152,471.081,276.497,95,236,82,221
20/11/2009,154,578.218,310.33,125,280,46,248
21/11/2009,157,479.147,186.463,60,201,32,191
22/11/2009,141,496.946,130.442,93,137,60,113
23/11/2009,126,540.072,270.843,64,198,29,250
24/11/2009,124,527.519,282.429,96,234,43,241
25/11/2009,123,572.912,253.815,90,260,13.244,221.154
26/11/2009,131,515.561,269.733,97,211,52,208
27/11/2009,131,516.336,319.443,97,211,50,225
28/11/2009,124,462.29,215.884,103,204,53,186
29/11/2009,119,360.59,187.916,99,179,63,53
30/11/2009,131,485.278,312.446,123,228,32,205
01/12/2009,136,277.672,228.262,99,210,36,188
02/12/2009,140,485.629,386.771,116.275,295.556,79,290
03/12/2009,151,414.628,290.984,121,341,19,309
04/12/2009,172,408.863,235.627,110,336,18,246
05/12/2009,170,403.75,279.913,109,408,55,223
06/12/2009,172,377.034,129.12,92,240,38,68
07/12/2009,168,583.803,360.407,57,204,30,236
08/12/2009,151,487.684,413.16,55,45,17,259
09/12/2009,160,534.84,485.142,22,45,22,166
10/12/2009,151,585.046,510.474,58,42,67,37
11/12/2009,126,556.728,581.589,87,22,59,30
12/12/2009,116,392.867,318.276,53,0,56,26
13/12/2009,116,448.933,249.884,59,5.6,71,3
14/12/2009,117,551.234,426.723,63,21.692,56,23.788
15/12/2009,115,530.08,579.894,75,28,49,20
16/12/2009,119,420.48,793.674,67,63,36,45
17/12/2009,140,425.956,575.031,64,23,58,9
18/12/2009,151,427.997,527.316,81,17,67,18
19/12/2009,145,423.805,398.98,68,40,28,18
20/12/2009,128,369.356,270.024,68.274,0,49,39
21/12/2009,118,609.638,733.796,77,60,36,45
22/12/2009,116,342.451,615.315,50.14,31.477,61,32
23/12/2009,133,405.226,529.127,77,24.658,33,43
24/12/2009,124,466.022,540.324,88.687,20.055,48,18
25/12/2009,109,395.543,445.061,49,8,60,31
26/12/2009,98,474.358,350.538,65,0,0,0
27/12/2009,94,194.909,194.909,59,7,58,9
28/12/2009,82,373.971,274.857,52,30,44,34
29/12/2009,100,341.527,316.741,64,36,34,21
30/12/2009,108,309.546,309.546,22.417,22.417,48,18
31/12/2009,110,317.636,317.636,53,0,58,48
01/01/2010,122,283,167,46.7,0,48.931,0
02/01/2010,126,293,186,58.8,0,68.486,0
03/01/2010,112,278,113,58.8,0,49.05,0
04/01/2010,106,303,227,58.8,0,49.098,0
05/01/2010,98,309,231,52.7,0,68.737,0
06/01/2010,92,334,328,52.7,0,29.603,0
07/01/2010,77,364,213,52.7,0,49.241,0
08/01/2010,63,349,226,52.7,0,49.289,0
09/01/2010,76,362,223,52.7,0,35.121,5.458
10/01/2010,83,341,267,58.8,0,69.058,0
11/01/2010,96,368,372,50.5,8.866,35.649,5.939
12/01/2010,95,332,387,39.5,3.219,43.168,13.446
13/01/2010,99,328,447,46.7,0,49.48,0
14/01/2010,100,337,474,52,12.863,30.963,20.963
15/01/2010,105,301,481,54.5,17.71,46.981,17.224
16/01/2010,104,336,348,34.5,8.818,35.708,5.939
17/01/2010,101,300,250,59.6,0,44.727,34.727
18/01/2010,95,354,369,53.1,12.797,47.707,17.925
19/01/2010,95,370,372,56.6,13.606,75.366,5.95
20/01/2010,91,407,352,52.6,0,49.67,0
21/01/2010,74,500,432,44.7,12.78,75.493,5.898
22/01/2010,72,564,548,173.2,8.757,124.133,54.431
23/01/2010,80,756,843,257.6,146.971,126.857,136.77
24/01/2010,121,685,1201,126.8,343.46,82.941,72.941
25/01/2010,185,500,1373,107.7,325.78,61.974,71.875
26/01/2010,205,530,1623,135.7,322.418,31.041,179.818
27/01/2010,226,605,1505,181.1,369.033,40.898,110
28/01/2010,238,592,1290,155.5,419.511,46.542,174.513
29/01/2010,232,585,1152,130.3,391.999,8.637,214.267
30/01/2010,227,619,1201,111.7,388.882,9.857,252.833
31/01/2010,223,587,1372,125.3,415.744,10.068,212.55
01/02/2010,228,532,1552,102,402.938,1.813,317.357
02/02/2010,235,460,1433,93.4,225.272,6.449,167.4
03/02/2010,232,405,919,60.4,43.528,40.08,30.08
04/02/2010,189,321,796,79.1,56.271,42.901,51.836
05/02/2010,138,341,1224,67.9,58.433,31.181,40.104
06/02/2010,141,327,1629,74.2,341.833,6.726,185.3
07/02/2010,183,307,1409,92.8,498.774,4.544,266.08
08/02/2010,219,320,1361,68,416.302,37.855,266.94
09/02/2010,238,331,1437,96.2,320.42,6.473,253.126
10/02/2010,237,296,1060,86.6,272.958,46.915,200.671
11/02/2010,219,265,249,40.6,0,28.147,0
12/02/2010,164,210,51,45.8,0,28.159,0
13/02/2010,112,212,274,53.5,41.228,62.809,16.455
14/02/2010,92,200,86,54.8,5.308,28.195,0
15/02/2010,80,170,71,50.6,0,28.207,0
16/02/2010,57,190,77,45.8,0,46.45,0
17/02/2010,55,165,46,47.5,0,28.243,0
18/02/2010,54,130,55,50.6,0,28.255,0
19/02/2010,34,170,64,51,0,46.545,0
20/02/2010,39,203,113,55.6,0,46.593,0
21/02/2010,41,213,202,52.8,0,52.983,6.343
22/02/2010,53,201,195,50.6,0,33.39,23.39
23/02/2010,64,171,296,55.6,13.922,46.689,0
24/02/2010,80,187,1097,61.8,426.557,34.36,189.083
25/02/2010,120,192,1039,65.4,550.045,21.785,211.799
26/02/2010,175,297,398,56.3,0,46.259,0
27/02/2010,162,349,240,51,0,2.682,5.817
28/02/2010,123,328,171,45.6,0,30.869,2.733
01/03/2010,91,323,532,25.8,0,32.505,22.505
02/03/2010,81,355,670,64,117.318,36.41,98.88
03/03/2010,89,370,548,109.5,285.354,42.569,104.848
04/03/2010,94,359,503,60.8,178.648,30.787,110.867
05/03/2010,108,291,600,31.6,45.899,10,92.609
06/03/2010,122,249,426,67,59.089,10,96.315
07/03/2010,116,206,202,42.9,0,54.786,9.1
08/03/2010,100,195,336,32.5,21.16,12.289,37.975
09/03/2010,86,180,335,33.5,38.864,22.481,65.92
10/03/2010,80,204,328,58.1,40.335,30.361,38.15
11/03/2010,89,236,344,54.9,23.49,55.38,9.79
12/03/2010,97,269,357,56.4,48.423,10,32.55
13/03/2010,92,255,424,30,10.338,46.177,18.4
14/03/2010,88,259,329,46.5,0,33.852,23.852
15/03/2010,82,302,541,43.5,21.668,29.082,19.082
16/03/2010,66,250,529,53.3,29.483,85.003,21.6
17/03/2010,71,200,391,52.5,39.765,33.898,41.711
18/03/2010,72,165,462,48.7,54.185,17.041,113.668
19/03/2010,76,123,403,47.2,27.523,30.421,38.15
20/03/2010,75,136,363,41.3,53.679,48.327,20.598
21/03/2010,79,115,235,46.2,4.639,27.741,0
22/03/2010,77,131,489,48.8,82.362,48.74,3.222
23/03/2010,83,154,666,55.1,20.451,45.566,0
24/03/2010,109,183,1005,48.5,257.425,29.348,155.675
25/03/2010,133,162,1090,76.4,315.246,22.304,248.787
26/03/2010,157,143,982,99.4,223.455,19.645,179.166
27/03/2010,179,113,312,30.2,16.155,50.132,5.45
28/03/2010,146,120,209,46.5,0,44.73,0
29/03/2010,106,139,547,49.5,39.776,27.383,0
30/03/2010,81,113,458,34.4,0,44.802,0
31/03/2010,82,140,386,53.3,7.33,79.747,0
01/04/2010,71,156,537,25.5,7.442,62.857,17.912
02/04/2010,81,178,443,52,0,80.034,0
03/04/2010,82,211,253,46.8,0,80.225,0
04/04/2010,85,208,227,41.6,0,27.586,0
05/04/2010,92,250,462,50.3,23.401,43.873,16.275
06/04/2010,95,281,657,45.2,22.989,28.66,88.98
07/04/2010,100,210,279,52,0,326.227,0
08/04/2010,103,200,292,41.6,0,47.592,19.91
09/04/2010,101,146,285,36.5,0,61.599,16.2
10/04/2010,104,125,212,41.6,0,15.378,5.378
11/04/2010,89,115,220,36.5,0,48.329,2.883
12/04/2010,83,143,476,38,16.938,31.6,21.6
13/04/2010,66,138,456,31.3,11.439,20.111,45.558
14/04/2010,63,156,535,36.5,44.342,29.534,54.933
15/04/2010,73,140,454,91,24.315,244.711,21.6
16/04/2010,79,184,196,70.9,74.521,42.55,32.55
17/04/2010,84,247,133,51.1,45.389,102.933,21.513
18/04/2010,93,231,253,59.9,44.159,8.262,16.135
19/04/2010,95,305,610,58.4,100.468,64.717,54.717
20/04/2010,107,259,597,70.3,76.451,57.738,29.865
21/04/2010,125,331,765,105,183.286,118.19,54.5
22/04/2010,136,270,875,61.4,183.185,8.87,88.293
23/04/2010,159,310,237,85.1,95.337,70.188,60.188
24/04/2010,147,520,266,51.6,50.241,54.861,27
25/04/2010,119,346,264,63.7,58.619,96.204,32.55
26/04/2010,102,472,491,55,121.605,32.722,94.237
27/04/2010,92,461,820,60.8,152.155,15.844,166.053
28/04/2010,117,541,971,67.7,168.699,52.755,166.693
29/04/2010,149,560,922,81.5,155.534,12.446,178.486
30/04/2010,164,536,724,46.1,60.963,2.171,184.435
01/05/2010,171,559,407,63.4,0,131.358,84
02/05/2010,158,537,921,93.7,248.456,90.59,201.1
03/05/2010,158,646,1220,102.1,261.221,53.691,180.7
04/05/2010,181,582,1615,94.7,146.284,60.745,170
05/05/2010,230,518,1784,95.8,210.281,-57.274,181.3
06/05/2010,248,450,1994,71.6,228.356,-14.115,238.4
07/05/2010,258,394,2245,79.7,245.673,-3.702,201.4
08/05/2010,265,416,2019,80.1,171.412,10.212,164.3
09/05/2010,258,365,1970,32.6,85.552,11.471,83.067
10/05/2010,244,459,1576,70.9,0,136.62,126.62
11/05/2010,208,357,1237,71.2,30.864,-76.717,204.551
12/05/2010,189,378,1277,141.9,50.105,1.873,183.898
13/05/2010,192,391,1250,98.6,61.236,4.066,168.575
14/05/2010,193,570,1380,81.3,65.106,14.986,178.047
15/05/2010,204,490,940,74.5,63.912,-9.14,214.518
16/05/2010,211,126,1144,97.3,23.159,-25.855,235.98
17/05/2010,216,47,1778,120.3,230.821,-10.41,207.323
18/05/2010,233,30,1795,107.3,236.496,37.38,177.705
19/05/2010,250,23,1719,135.3,209.83,-34.776,163.666
20/05/2010,255,20,1720,107.1,265.227,-31.679,193.667
21/05/2010,252,20,1510,123,230.943,-57.976,236.26
22/05/2010,246,20,1390,64.5,202.696,13.724,217.8
23/05/2010,226,20,867,92.1,143.407,63.354,39.167
24/05/2010,183,18,1274,106.1,162.095,67.664,29.253
25/05/2010,158,20,1136,68,169.394,110.019,14.496
26/05/2010,172,170,728,117.8,260.809,121.451,25.498
27/05/2010,180,450,1027,233.4,373.426,43.758,105.417
28/05/2010,200,790,1070,171.3,198.999,-20.768,238.8
29/05/2010,238,980,660,267.3,153.678,61.142,163.35
30/05/2010,239,1050,965,265.7,100.907,193.14,85
31/05/2010,252,1080,1073,243.9,185.037,129.563,147.663
01/06/2010,267,1160,1450,214.8,201.891,168.968,116.8
02/06/2010,275,1200,1515,286.3,280.582,121.933,111.933
03/06/2010,281,1020,1474,229,269.02,151.392,85
04/06/2010,298,980,1377,161.8,236.495,121.358,111.358
05/06/2010,276,1025,919,151.7,292.557,80.142,126.533
06/06/2010,240,1102,970,156.5,256.287,80.932,85
07/06/2010,210,1140,1340,130.6,267.805,51.53,153.45
08/06/2010,224,1110,1696,106.5,245.532,-4.037,138.6
09/06/2010,248,1340,1340,111.4,198.587,46.09,77.467
10/06/2010,251,1375,1422,224.9,183.285,47.941,92.942
11/06/2010,249,1350,1310,664.1,193.855,45.513,62.942
12/06/2010,258,1550,1315,472.3,167.503,13.387,58.1
13/06/2010,290,1800,1410,388,198.139,122.813,58.1
14/06/2010,284,1650,1705,265,351.996,81.061,98.442
15/06/2010,289,1570,1599,250.6,450.227,53.825,98.442
16/06/2010,288,1750,1640,663.5,395.949,-13.187,99
17/06/2010,282,1575,1851,446.9,533.799,13.062,43.575
18/06/2010,287,1370,1763,319.8,535.394,23.492,0
19/06/2010,287,1230,1740,277.8,566.017,50.549,0
20/06/2010,269,1150,1637,226.2,546.472,58.007,7.35
21/06/2010,262,1400,1188,288.8,355.705,212.226,24.798
22/06/2010,235,1300,1460,276.5,267.472,161.714,0
23/06/2010,240,1500,1013,269.5,139.706,267.679,34.414
24/06/2010,247,1570,1154,307.8,189.877,157.054,34.271
25/06/2010,229,1515,1245,350.5,212.862,152.803,29.253
26/06/2010,228,1500,1194,1298.1,334.759,188.966,78.98
27/06/2010,227,1700,1168,883,493.327,146.378,78.98
28/06/2010,243,1950,1206,629.3,455.983,94.824,99.192
29/06/2010,271,1860,1193,1181.3,618.71,149.368,125
30/06/2010,281,2310,866,1545.4,613.652,170.832,175.2
01/07/2010,303,2600,1189,1196.3,719.636,172.501,148.133
02/07/2010,315,1875,1330,967.5,727.231,154.242,215.96
03/07/2010,336,1925,1751,737.7,724.817,101.397,120
04/07/2010,344,1850,1580,610.4,718.896,127.01,117.01
05/07/2010,326,1750,2004,530.8,721.427,270.921,160.6
06/07/2010,318,1597,2006,437.1,717.294,82.929,201.805
07/07/2010,324,1390,2022,403.3,710.503,12.133,228.85
08/07/2010,321,1280,2068,365,703.787,20.24,220
09/07/2010,325,1490,1910,330.6,685.902,141.891,242.66
10/07/2010,324,1410,1857,445.3,679.118,208.35,156.901
11/07/2010,319,1400,1699,470.6,625.119,-43.597,42.949
12/07/2010,324,1825,1725,438.7,641,9.473,150
13/07/2010,317,2450,1655,460.8,650.75,31.437,130
14/07/2010,323,2650,1702,477.1,644.191,86.362,89.878
15/07/2010,333,2800,1966,379,472.357,200.562,68.483
16/07/2010,339,2450,2048,348.7,529.877,102.187,119.4
17/07/2010,340,2250,1744,278.2,442.985,193.74,19.745
18/07/2010,338,2629,1418,238.2,142.807,147,0
19/07/2010,283,1875,1641,452.1,288.186,170.054,34.414
20/07/2010,278,2356,2078,760.5,310.698,168.994,74.694
21/07/2010,356,2550,2188,1007.9,480.794,220.893,69.434
22/07/2010,397,3440,2036,1739.6,691.615,351.959,84.313
23/07/2010,437,4038,2091,1152.6,712.575,477.502,88.493
24/07/2010,499,4000,2010,2219,726.069,681.257,178.545
25/07/2010,528,3895,2070,3040,734.882,582.66,236.94
26/07/2010,570,4100,2303,1962.5,697.142,856.864,173.955
27/07/2010,595,3976,2336,1334.1,681.199,745.572,252.997
28/07/2010,570,3488,2325,1206.5,673.739,595.727,224.998
29/07/2010,518,3310,2326,1532.6,671.134,472.088,179.378
30/07/2010,506,3088,2363,1092.2,668.995,429.498,133.333
31/07/2010,513,3908,2324,926.7,659.854,306.986,127.04
01/08/2010,470,3610,2160,1067.1,650.992,294.707,61.99
02/08/2010,439,3410,2180,1034.3,643.717,346.978,77.488
03/08/2010,455,3292,2265,883.6,641.93,417.922,92.985
04/08/2010,464,3110,2433,857,636.878,543.989,108.054
05/08/2010,478,3200,2390,854.1,636.798,481.723,93.387
06/08/2010,475,3120,2450,710.2,631.099,363.249,98.1
07/08/2010,470,3007,2457,623.4,637.142,300.327,143.477
08/08/2010,451,2446,2443,568.7,626.316,340.898,90.638
09/08/2010,430,1660,2357,562,632.946,257.82,136.25
10/08/2010,419,1736,2433,547.5,633.667,269.293,109.865
11/08/2010,413,1680,2430,482.2,608.371,288.922,91.063
12/08/2010,411,1775,2433,477.3,450.813,318.471,157.325
13/08/2010,420,1953,2453,503.7,631.962,348.351,167.4
14/08/2010,426,2150,2323,494,622.394,240.496,135.106
15/08/2010,424,2200,2414,444.3,639.655,353.888,132.98
16/08/2010,423,2350,2390,467.9,637.768,425.592,164.477
17/08/2010,436,2638,2400,567.1,646.498,284.462,157.883
18/08/2010,450,3064,2440,654.6,644.502,609.824,168.695
19/08/2010,438,3367,2456,681.6,642.13,1196.346,225.68
20/08/2010,468,3490,2460,580.7,639.688,733.624,191.803
21/08/2010,497,3385,2408,513.3,639.886,646.303,242.574
22/08/2010,484,3396,2203,470,643.846,499.761,238.875
23/08/2010,452,3016,2353,428.6,596.621,433.937,255.728
24/08/2010,446,2910,2472,401.2,591.867,409.518,294
25/08/2010,460,3150,2488,432,586.73,433.46,254.013
